"ORF"	"pvalue"	"adjpvalue"	"logFC"	"pathway.id"	"pathway.name"
"lp_1150"	0.0101385386034224	0.0279821150026393	-0.44887116223849	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_1151"	0.0151391718540794	0.0395210161304223	-0.419149232032043	NA	NA
"lp_1168"	1.57015812102365e-16	2.17138955344093e-15	2.01083844360262	NA	NA
"lp_1169"	0.00288083913436332	0.00938097393231571	0.550608375990342	"lpl00220"	"Arginine biosynthesis"
"lp_1169"	0.00288083913436332	0.00938097393231571	0.550608375990342	"lpl00250"	"Alanine, aspartate and glutamate metabolism"
"lp_1169"	0.00288083913436332	0.00938097393231571	0.550608375990342	"lpl00910"	"Nitrogen metabolism"
"lp_1169"	0.00288083913436332	0.00938097393231571	0.550608375990342	"lpl01100"	"Metabolic pathways"
"lp_1173"	0.00246126877898367	0.008245650631554	-0.54667389934064	"lpl00520"	"Amino sugar and nucleotide sugar metabolism"
"lp_1173"	0.00246126877898367	0.008245650631554	-0.54667389934064	"lpl01100"	"Metabolic pathways"
"lp_1175"	1.57510135771209e-19	2.66790423767513e-18	-1.65964751608641	NA	NA
"lp_1239"	1.51740312901112e-14	1.86265496454455e-13	-1.69578969426674	NA	NA
"lp_1240"	2.71896904913687e-05	0.000139458858506199	-0.848770718457121	NA	NA
"lp_1243"	0.000250445518234576	0.00111224279947672	-0.683677467355059	NA	NA
"lp_1244"	1.2764736336645e-05	6.88665404828872e-05	-0.730417550781646	NA	NA
"lp_1245"	3.95583299070223e-06	2.28060556324126e-05	0.928132652097115	"lpl00010"	"Glycolysis / Gluconeogenesis"
"lp_1245"	3.95583299070223e-06	2.28060556324126e-05	0.928132652097115	"lpl00270"	"Cysteine and methionine metabolism"
"lp_1245"	3.95583299070223e-06	2.28060556324126e-05	0.928132652097115	"lpl00620"	"Pyruvate metabolism"
"lp_1245"	3.95583299070223e-06	2.28060556324126e-05	0.928132652097115	"lpl00640"	"Propanoate metabolism"
"lp_1245"	3.95583299070223e-06	2.28060556324126e-05	0.928132652097115	"lpl01100"	"Metabolic pathways"
"lp_1245"	3.95583299070223e-06	2.28060556324126e-05	0.928132652097115	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_1245"	3.95583299070223e-06	2.28060556324126e-05	0.928132652097115	"lpl01120"	"Microbial metabolism in diverse environments"
"lp_1245"	3.95583299070223e-06	2.28060556324126e-05	0.928132652097115	"lpl01130"	"Biosynthesis of antibiotics"
"lp_1247"	0.0133919304770554	0.0357281661689451	-0.439695742050177	NA	NA
"lp_1248"	0.00237985350086394	0.00801229568472682	-0.534781204565819	"lpl00564"	"Glycerophospholipid metabolism"
"lp_1249"	3.19152547799979e-09	2.52662433674984e-08	1.08224150035647	NA	NA
"lp_1250"	3.25751927948649e-12	3.29522204892499e-11	1.21129010568586	"lpl00030"	"Pentose phosphate pathway"
"lp_1250"	3.25751927948649e-12	3.29522204892499e-11	1.21129010568586	"lpl01100"	"Metabolic pathways"
"lp_1250"	3.25751927948649e-12	3.29522204892499e-11	1.21129010568586	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_1250"	3.25751927948649e-12	3.29522204892499e-11	1.21129010568586	"lpl01120"	"Microbial metabolism in diverse environments"
"lp_1250"	3.25751927948649e-12	3.29522204892499e-11	1.21129010568586	"lpl01130"	"Biosynthesis of antibiotics"
"lp_1250"	3.25751927948649e-12	3.29522204892499e-11	1.21129010568586	"lpl01200"	"Carbon metabolism"
"lp_1251"	2.13662296130426e-07	1.43206170872694e-06	0.996638261163489	"lpl00030"	"Pentose phosphate pathway"
"lp_1251"	2.13662296130426e-07	1.43206170872694e-06	0.996638261163489	"lpl00480"	"Glutathione metabolism"
"lp_1251"	2.13662296130426e-07	1.43206170872694e-06	0.996638261163489	"lpl01100"	"Metabolic pathways"
"lp_1251"	2.13662296130426e-07	1.43206170872694e-06	0.996638261163489	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_1251"	2.13662296130426e-07	1.43206170872694e-06	0.996638261163489	"lpl01120"	"Microbial metabolism in diverse environments"
"lp_1251"	2.13662296130426e-07	1.43206170872694e-06	0.996638261163489	"lpl01130"	"Biosynthesis of antibiotics"
"lp_1251"	2.13662296130426e-07	1.43206170872694e-06	0.996638261163489	"lpl01200"	"Carbon metabolism"
"lp_1253"	2.08746261338445e-10	1.79571094891536e-09	1.23859410182678	"lpl00480"	"Glutathione metabolism"
"lp_1256"	0.0107068165241326	0.0294269108241882	-0.641156230938914	NA	NA
"lp_1257"	0.0117544060678916	0.0320641413961836	0.407887561400363	NA	NA
"lp_1259"	0.00638889210448574	0.0187883300784675	-0.581324862935408	NA	NA
"lp_1260"	0.00416029324361638	0.0128031559680307	-0.596044509525298	NA	NA
"lp_1262"	2.31433678809132e-08	1.71417826507781e-07	1.03035774729862	"lpl01501"	"beta-Lactam resistance"
"lp_1262"	2.31433678809132e-08	1.71417826507781e-07	1.03035774729862	"lpl02010"	"ABC transporters"
"lp_1262"	2.31433678809132e-08	1.71417826507781e-07	1.03035774729862	"lpl02024"	"Quorum sensing"
"lp_1263"	3.39100856593087e-08	2.47804472125717e-07	0.968490923447601	"lpl01501"	"beta-Lactam resistance"
"lp_1263"	3.39100856593087e-08	2.47804472125717e-07	0.968490923447601	"lpl02010"	"ABC transporters"
"lp_1263"	3.39100856593087e-08	2.47804472125717e-07	0.968490923447601	"lpl02024"	"Quorum sensing"
"lp_1264"	8.83617721465579e-09	6.75071580909892e-08	0.982053739477945	"lpl01501"	"beta-Lactam resistance"
"lp_1264"	8.83617721465579e-09	6.75071580909892e-08	0.982053739477945	"lpl02010"	"ABC transporters"
"lp_1264"	8.83617721465579e-09	6.75071580909892e-08	0.982053739477945	"lpl02024"	"Quorum sensing"
"lp_1265"	2.84477389669965e-08	2.0928723785484e-07	0.89297075343112	"lpl01501"	"beta-Lactam resistance"
"lp_1265"	2.84477389669965e-08	2.0928723785484e-07	0.89297075343112	"lpl02010"	"ABC transporters"
"lp_1265"	2.84477389669965e-08	2.0928723785484e-07	0.89297075343112	"lpl02024"	"Quorum sensing"
"lp_1268"	0.0014078064939997	0.00505099702691191	-1.10903935370323	NA	NA
"lp_1273"	8.78601681726693e-10	7.27176013095766e-09	1.16634800899327	NA	NA
"lp_1274"	2.81690290238949e-11	2.69953194812326e-10	1.13949497983234	"lpl02060"	"Phosphotransferase system (PTS)"
"lp_1278"	1.36259881628103e-05	7.24398640772277e-05	-0.753810786185815	"lpl00550"	"Peptidoglycan biosynthesis"
"lp_1278"	1.36259881628103e-05	7.24398640772277e-05	-0.753810786185815	"lpl01100"	"Metabolic pathways"
"lp_1280"	0.0152528945756325	0.0396478070747082	0.460774153636929	"lpl00300"	"Lysine biosynthesis"
"lp_1280"	0.0152528945756325	0.0396478070747082	0.460774153636929	"lpl01100"	"Metabolic pathways"
"lp_1280"	0.0152528945756325	0.0396478070747082	0.460774153636929	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_1280"	0.0152528945756325	0.0396478070747082	0.460774153636929	"lpl01230"	"Biosynthesis of amino acids"
"lp_1291"	0.00695730066254928	0.0201881831974372	0.52655530329596	NA	NA
"lp_1292"	9.61275241444111e-18	1.45860166844124e-16	-1.54102759174476	NA	NA
"lp_1295"	0.00196277013815689	0.00670303340925062	0.557356018851475	NA	NA
"lp_1296"	0.00125538613377506	0.00454142169254719	0.601006372903475	"lpl00860"	"Porphyrin and chlorophyll metabolism"
"lp_1296"	0.00125538613377506	0.00454142169254719	0.601006372903475	"lpl01100"	"Metabolic pathways"
"lp_1296"	0.00125538613377506	0.00454142169254719	0.601006372903475	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_1298"	0.0140421466614201	0.0371004721344655	0.649876405291915	"lpl00270"	"Cysteine and methionine metabolism"
"lp_1298"	0.0140421466614201	0.0371004721344655	0.649876405291915	"lpl01100"	"Metabolic pathways"
"lp_1298"	0.0140421466614201	0.0371004721344655	0.649876405291915	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_1302"	0.000166279891369285	0.00076974907339383	-0.783791934740976	NA	NA
"lp_1319"	0.015259169743818	0.0396478070747082	-0.415210841737222	NA	NA
"lp_1320"	0.000871400510325488	0.00329984422021004	0.730309051117126	NA	NA
"lp_1339"	0.00100068929882573	0.00371854781961601	0.804876114186052	NA	NA
"lp_1353"	1.13555158027928e-24	2.4325296106963e-23	2.50289034715302	NA	NA
"lp_1354"	1.40998690964916e-10	1.23232855903336e-09	1.09147568239294	NA	NA
"lp_1355"	0.000315987545867298	0.00137810935672664	-0.613187562513152	"lpl02020"	"Two-component system"
"lp_1355"	0.000315987545867298	0.00137810935672664	-0.613187562513152	"lpl02024"	"Quorum sensing"
"lp_1356"	0.0112015323008937	0.030670862252447	-0.455864302883891	"lpl02020"	"Two-component system"
"lp_1356"	0.0112015323008937	0.030670862252447	-0.455864302883891	"lpl02024"	"Quorum sensing"
"lp_1357"	8.06153407040546e-07	5.04712090081259e-06	-0.868132751594307	NA	NA
"lp_1358"	7.20465845688902e-09	5.56260732448852e-08	-0.994292209045376	NA	NA
"lp_1360"	0.0011022806826007	0.00402756403257948	0.601553069652019	NA	NA
"lp_1362"	0.000925859252776489	0.00348377152805233	0.672392011422278	NA	NA
"lp_1375"	0.0167913444365843	0.0429112135601599	0.744096671998738	"lpl00270"	"Cysteine and methionine metabolism"
"lp_1375"	0.0167913444365843	0.0429112135601599	0.744096671998738	"lpl00450"	"Selenocompound metabolism"
"lp_1375"	0.0167913444365843	0.0429112135601599	0.744096671998738	"lpl01100"	"Metabolic pathways"
"lp_1375"	0.0167913444365843	0.0429112135601599	0.744096671998738	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_1375"	0.0167913444365843	0.0429112135601599	0.744096671998738	"lpl01230"	"Biosynthesis of amino acids"
"lp_1381"	0.0034094444732846	0.0108437207774772	-0.623784977790821	NA	NA
"lp_1386"	1.22036715230393e-05	6.6002530390695e-05	-1.26350549160352	NA	NA
"lp_1388"	0.00187320439388392	0.0064354584915666	-0.947550362038512	NA	NA
"lp_1390"	1.54014161115738e-05	8.14820682900455e-05	-0.824085940249197	NA	NA
"lp_1392"	0.000573653789251517	0.00227071291578725	1.4979133864286	NA	NA
"lp_1395"	0.000159717287265625	0.000742515473777427	0.967075422421931	NA	NA
"lp_1407"	0.00269567335460013	0.00884391333303496	0.488563206146174	NA	NA
"lp_1410"	6.56433252641829e-05	0.000320873972488232	-0.783560424857528	NA	NA
"lp_1413"	0.00133137938746706	0.00480043558022364	-0.615200320508599	"lpl00550"	"Peptidoglycan biosynthesis"
"lp_1413"	0.00133137938746706	0.00480043558022364	-0.615200320508599	"lpl01100"	"Metabolic pathways"
"lp_1413"	0.00133137938746706	0.00480043558022364	-0.615200320508599	"lpl01501"	"beta-Lactam resistance"
"lp_1416"	1.35685308014357e-05	7.23103409783832e-05	-0.725216775224667	NA	NA
"lp_1417"	3.62627621314487e-05	0.00018303778663902	-0.722665123970408	NA	NA
"lp_1418"	0.00823927842074393	0.023421148721813	-0.415805259740998	NA	NA
"lp_1420"	0.0128433242187451	0.0346025442884808	0.999936353851798	NA	NA
"lp_1424"	4.19136588608904e-06	2.40370983231091e-05	-1.29864206946815	NA	NA
"lp_1426"	0.00150161538776471	0.00531771413657356	0.564472874039641	NA	NA
"lp_1435"	6.27431347047527e-14	7.17768321098873e-13	-1.37459494636261	NA	NA
"lp_1442"	0.000383021311555333	0.00160325970449886	-0.676551689219713	NA	NA
"lp_1443"	0.000437179831924573	0.00179219124344314	0.772698654862965	NA	NA
"lp_1445"	4.12147787379959e-05	0.000205603405348222	-0.872080237286835	NA	NA
"lp_1446"	3.41284607217118e-35	1.03570398162417e-33	2.69245342865317	NA	NA
"lp_1447"	6.31348447814033e-15	8.06723016651265e-14	2.28141937312838	NA	NA
"lp_1448"	6.99211049905669e-22	1.37637490454404e-20	2.38103317755139	NA	NA
"lp_1449"	1.38963984672699e-17	2.0797007295195e-16	2.39598994490983	NA	NA
"lp_1450"	5.29414974514088e-16	7.09675901419192e-15	1.96653418154053	NA	NA
"lp_1453"	0.0041242910441282	0.0127282145924013	0.540284095905793	NA	NA
"lp_1454"	0.000119865913482508	0.000566898313764677	0.654705302633449	NA	NA
"lp_1457"	0.00749177698308155	0.0215672367694772	-0.426090828254101	NA	NA
"lp_1458"	0.000423426247260584	0.00174563462314033	-0.643790484963787	NA	NA
"lp_1465"	0.000288881668096209	0.00127003308810909	0.874405257724899	NA	NA
"lp_1466"	4.07220201974802e-11	3.77023788692772e-10	1.25019349115413	NA	NA
"lp_1468"	0.00918498079860146	0.0256311405427129	0.437088666102616	NA	NA
"lp_1469"	0.00642257976047381	0.0188366936599131	0.446524821215563	NA	NA
"lp_1482"	8.93687976622266e-15	1.12224610857451e-13	1.49387432065614	NA	NA
"lp_1483"	1.06853271102973e-14	1.33413941348569e-13	1.31463339465103	NA	NA
"lp_1515"	0.00174589378311328	0.00606482975532992	-0.623548080500172	NA	NA
"lp_1517"	0.0187017464212836	0.0468616008377347	-0.536479949550628	"lpl03010"	"Ribosome"
"lp_1521"	0.00395821974177667	0.0123025748730897	0.76516840533536	NA	NA
"lp_1523"	2.88342774901886e-07	1.89767759988139e-06	1.21475165133327	"lpl00250"	"Alanine, aspartate and glutamate metabolism"
"lp_1523"	2.88342774901886e-07	1.89767759988139e-06	1.21475165133327	"lpl01054"	"Nonribosomal peptide structures"
"lp_1535"	0.00260225472755954	0.00861504027229938	-0.857377395258308	NA	NA
"lp_1539"	0.000376796942609439	0.00158632238844243	0.664055134715619	NA	NA
"lp_1546"	3.94094856467593e-05	0.000197047428233796	0.72611073127406	NA	NA
"lp_1548"	0.00956639069524549	0.0265598013584643	0.511251997229516	NA	NA
"lp_1549"	0.00069065531492543	0.00267567706225543	0.63559990113527	NA	NA
"lp_1566"	2.88463305875578e-60	1.46579610078637e-58	3.75663674530027	NA	NA
"lp_1580"	1.66485523602076e-08	1.25007171501903e-07	-1.03886242627661	NA	NA
"lp_1581"	9.33205370870891e-08	6.47318646143777e-07	-0.983834844384285	"lpl00220"	"Arginine biosynthesis"
"lp_1581"	9.33205370870891e-08	6.47318646143777e-07	-0.983834844384285	"lpl00250"	"Alanine, aspartate and glutamate metabolism"
"lp_1581"	9.33205370870891e-08	6.47318646143777e-07	-0.983834844384285	"lpl00630"	"Glyoxylate and dicarboxylate metabolism"
"lp_1581"	9.33205370870891e-08	6.47318646143777e-07	-0.983834844384285	"lpl00910"	"Nitrogen metabolism"
"lp_1581"	9.33205370870891e-08	6.47318646143777e-07	-0.983834844384285	"lpl01100"	"Metabolic pathways"
"lp_1581"	9.33205370870891e-08	6.47318646143777e-07	-0.983834844384285	"lpl01120"	"Microbial metabolism in diverse environments"
"lp_1581"	9.33205370870891e-08	6.47318646143777e-07	-0.983834844384285	"lpl01230"	"Biosynthesis of amino acids"
"lp_1581"	9.33205370870891e-08	6.47318646143777e-07	-0.983834844384285	"lpl02020"	"Two-component system"
"lp_1592"	0.000277485922905984	0.00122486210414055	-0.71007156637676	"lpl03010"	"Ribosome"
"lp_1593"	0.000327709666945731	0.00141791212331965	-0.71205898186347	NA	NA
"lp_1594"	0.00248412906021764	0.00829942201311245	-0.60269518589446	"lpl03010"	"Ribosome"
"lp_1607"	0.0178646262914356	0.0451784819985958	0.415213071576402	"lpl02010"	"ABC transporters"
"lp_1608"	0.00261936954436557	0.00865858162547469	0.503315530956368	"lpl02010"	"ABC transporters"
"lp_1636"	0.000332626381076994	0.00143634119101429	-0.841558327451533	"lpl03010"	"Ribosome"
"lp_1637"	0.00219570308200331	0.00743815695221275	-0.754379455883434	NA	NA
"lp_1638"	7.62030098820419e-10	6.35509834321609e-09	-1.00357817206105	NA	NA
"lp_1639"	8.42901972447477e-08	5.88415594184581e-07	-0.859149966255804	NA	NA
"lp_1640"	0.0194161167542441	0.0483998144443408	-0.485077596427082	"lpl03010"	"Ribosome"
"lp_1659"	0.0170432501139435	0.0433521554120681	0.436173599133254	NA	NA
"lp_1660"	0.00244972061606597	0.00822218056237195	0.494243126683742	NA	NA
"lp_1665"	0.0120213380870658	0.0326293462363214	0.932221776037027	"lpl00010"	"Glycolysis / Gluconeogenesis"
"lp_1665"	0.0120213380870658	0.0326293462363214	0.932221776037027	"lpl00350"	"Tyrosine metabolism"
"lp_1665"	0.0120213380870658	0.0326293462363214	0.932221776037027	"lpl00625"	"Chloroalkane and chloroalkene degradation"
"lp_1665"	0.0120213380870658	0.0326293462363214	0.932221776037027	"lpl00626"	"Naphthalene degradation"
"lp_1665"	0.0120213380870658	0.0326293462363214	0.932221776037027	"lpl01100"	"Metabolic pathways"
"lp_1665"	0.0120213380870658	0.0326293462363214	0.932221776037027	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_1665"	0.0120213380870658	0.0326293462363214	0.932221776037027	"lpl01120"	"Microbial metabolism in diverse environments"
"lp_1665"	0.0120213380870658	0.0326293462363214	0.932221776037027	"lpl01130"	"Biosynthesis of antibiotics"
"lp_1665"	0.0120213380870658	0.0326293462363214	0.932221776037027	"lpl01220"	"Degradation of aromatic compounds"
"lp_1667"	0.000136627860038858	0.000642004030505172	1.6227556772208	NA	NA
"lp_1670"	1.45046035849195e-11	1.40855817035774e-10	2.60531702147857	"lpl00061"	"Fatty acid biosynthesis"
"lp_1670"	1.45046035849195e-11	1.40855817035774e-10	2.60531702147857	"lpl00780"	"Biotin metabolism"
"lp_1670"	1.45046035849195e-11	1.40855817035774e-10	2.60531702147857	"lpl01100"	"Metabolic pathways"
"lp_1670"	1.45046035849195e-11	1.40855817035774e-10	2.60531702147857	"lpl01212"	"Fatty acid metabolism"
"lp_1671"	3.69296411816045e-11	3.44221022313601e-10	2.88390073961023	"lpl00061"	"Fatty acid biosynthesis"
"lp_1671"	3.69296411816045e-11	3.44221022313601e-10	2.88390073961023	"lpl01100"	"Metabolic pathways"
"lp_1671"	3.69296411816045e-11	3.44221022313601e-10	2.88390073961023	"lpl01212"	"Fatty acid metabolism"
"lp_1672"	2.7449581853474e-14	3.22458797579789e-13	3.12597814037776	NA	NA
"lp_1673"	2.22953688046421e-14	2.6332638290888e-13	3.14399881174148	"lpl00061"	"Fatty acid biosynthesis"
"lp_1673"	2.22953688046421e-14	2.6332638290888e-13	3.14399881174148	"lpl01100"	"Metabolic pathways"
"lp_1673"	2.22953688046421e-14	2.6332638290888e-13	3.14399881174148	"lpl01130"	"Biosynthesis of antibiotics"
"lp_1673"	2.22953688046421e-14	2.6332638290888e-13	3.14399881174148	"lpl01212"	"Fatty acid metabolism"
"lp_1674"	5.94345366538302e-16	7.91856479198897e-15	3.22270715316339	"lpl00061"	"Fatty acid biosynthesis"
"lp_1674"	5.94345366538302e-16	7.91856479198897e-15	3.22270715316339	"lpl00780"	"Biotin metabolism"
"lp_1674"	5.94345366538302e-16	7.91856479198897e-15	3.22270715316339	"lpl01040"	"Biosynthesis of unsaturated fatty acids"
"lp_1674"	5.94345366538302e-16	7.91856479198897e-15	3.22270715316339	"lpl01100"	"Metabolic pathways"
"lp_1674"	5.94345366538302e-16	7.91856479198897e-15	3.22270715316339	"lpl01130"	"Biosynthesis of antibiotics"
"lp_1674"	5.94345366538302e-16	7.91856479198897e-15	3.22270715316339	"lpl01212"	"Fatty acid metabolism"
"lp_1675"	1.41075245462732e-14	1.7415220979439e-13	3.25128002205449	"lpl00061"	"Fatty acid biosynthesis"
"lp_1675"	1.41075245462732e-14	1.7415220979439e-13	3.25128002205449	"lpl00780"	"Biotin metabolism"
"lp_1675"	1.41075245462732e-14	1.7415220979439e-13	3.25128002205449	"lpl01100"	"Metabolic pathways"
"lp_1675"	1.41075245462732e-14	1.7415220979439e-13	3.25128002205449	"lpl01212"	"Fatty acid metabolism"
"lp_1676"	4.19281614083774e-17	5.96974726273806e-16	3.29214188677473	"lpl00061"	"Fatty acid biosynthesis"
"lp_1676"	4.19281614083774e-17	5.96974726273806e-16	3.29214188677473	"lpl00620"	"Pyruvate metabolism"
"lp_1676"	4.19281614083774e-17	5.96974726273806e-16	3.29214188677473	"lpl00640"	"Propanoate metabolism"
"lp_1676"	4.19281614083774e-17	5.96974726273806e-16	3.29214188677473	"lpl01100"	"Metabolic pathways"
"lp_1676"	4.19281614083774e-17	5.96974726273806e-16	3.29214188677473	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_1676"	4.19281614083774e-17	5.96974726273806e-16	3.29214188677473	"lpl01120"	"Microbial metabolism in diverse environments"
"lp_1676"	4.19281614083774e-17	5.96974726273806e-16	3.29214188677473	"lpl01130"	"Biosynthesis of antibiotics"
"lp_1676"	4.19281614083774e-17	5.96974726273806e-16	3.29214188677473	"lpl01200"	"Carbon metabolism"
"lp_1676"	4.19281614083774e-17	5.96974726273806e-16	3.29214188677473	"lpl01212"	"Fatty acid metabolism"
"lp_1677"	2.94341491119281e-19	4.87224362193658e-18	3.35425911170369	"lpl00061"	"Fatty acid biosynthesis"
"lp_1677"	2.94341491119281e-19	4.87224362193658e-18	3.35425911170369	"lpl00780"	"Biotin metabolism"
"lp_1677"	2.94341491119281e-19	4.87224362193658e-18	3.35425911170369	"lpl01100"	"Metabolic pathways"
"lp_1677"	2.94341491119281e-19	4.87224362193658e-18	3.35425911170369	"lpl01212"	"Fatty acid metabolism"
"lp_1678"	6.83226178936391e-20	1.18480095315557e-18	3.32425430260934	"lpl00061"	"Fatty acid biosynthesis"
"lp_1678"	6.83226178936391e-20	1.18480095315557e-18	3.32425430260934	"lpl00620"	"Pyruvate metabolism"
"lp_1678"	6.83226178936391e-20	1.18480095315557e-18	3.32425430260934	"lpl00640"	"Propanoate metabolism"
"lp_1678"	6.83226178936391e-20	1.18480095315557e-18	3.32425430260934	"lpl01100"	"Metabolic pathways"
"lp_1678"	6.83226178936391e-20	1.18480095315557e-18	3.32425430260934	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_1678"	6.83226178936391e-20	1.18480095315557e-18	3.32425430260934	"lpl01120"	"Microbial metabolism in diverse environments"
"lp_1678"	6.83226178936391e-20	1.18480095315557e-18	3.32425430260934	"lpl01130"	"Biosynthesis of antibiotics"
"lp_1678"	6.83226178936391e-20	1.18480095315557e-18	3.32425430260934	"lpl01200"	"Carbon metabolism"
"lp_1678"	6.83226178936391e-20	1.18480095315557e-18	3.32425430260934	"lpl01212"	"Fatty acid metabolism"
"lp_1679"	2.86451926089129e-21	5.44258659569345e-20	3.24693907505276	"lpl00061"	"Fatty acid biosynthesis"
"lp_1679"	2.86451926089129e-21	5.44258659569345e-20	3.24693907505276	"lpl00620"	"Pyruvate metabolism"
"lp_1679"	2.86451926089129e-21	5.44258659569345e-20	3.24693907505276	"lpl00640"	"Propanoate metabolism"
"lp_1679"	2.86451926089129e-21	5.44258659569345e-20	3.24693907505276	"lpl01100"	"Metabolic pathways"
"lp_1679"	2.86451926089129e-21	5.44258659569345e-20	3.24693907505276	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_1679"	2.86451926089129e-21	5.44258659569345e-20	3.24693907505276	"lpl01120"	"Microbial metabolism in diverse environments"
"lp_1679"	2.86451926089129e-21	5.44258659569345e-20	3.24693907505276	"lpl01130"	"Biosynthesis of antibiotics"
"lp_1679"	2.86451926089129e-21	5.44258659569345e-20	3.24693907505276	"lpl01200"	"Carbon metabolism"
"lp_1679"	2.86451926089129e-21	5.44258659569345e-20	3.24693907505276	"lpl01212"	"Fatty acid metabolism"
"lp_1680"	1.17430916796944e-17	1.76956243587119e-16	3.32533397625927	"lpl00061"	"Fatty acid biosynthesis"
"lp_1680"	1.17430916796944e-17	1.76956243587119e-16	3.32533397625927	"lpl00620"	"Pyruvate metabolism"
"lp_1680"	1.17430916796944e-17	1.76956243587119e-16	3.32533397625927	"lpl00640"	"Propanoate metabolism"
"lp_1680"	1.17430916796944e-17	1.76956243587119e-16	3.32533397625927	"lpl01100"	"Metabolic pathways"
"lp_1680"	1.17430916796944e-17	1.76956243587119e-16	3.32533397625927	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_1680"	1.17430916796944e-17	1.76956243587119e-16	3.32533397625927	"lpl01120"	"Microbial metabolism in diverse environments"
"lp_1680"	1.17430916796944e-17	1.76956243587119e-16	3.32533397625927	"lpl01130"	"Biosynthesis of antibiotics"
"lp_1680"	1.17430916796944e-17	1.76956243587119e-16	3.32533397625927	"lpl01200"	"Carbon metabolism"
"lp_1680"	1.17430916796944e-17	1.76956243587119e-16	3.32533397625927	"lpl01212"	"Fatty acid metabolism"
"lp_1681"	7.23352521200756e-20	1.2445080778139e-18	3.34613589117665	"lpl00061"	"Fatty acid biosynthesis"
"lp_1681"	7.23352521200756e-20	1.2445080778139e-18	3.34613589117665	"lpl00780"	"Biotin metabolism"
"lp_1681"	7.23352521200756e-20	1.2445080778139e-18	3.34613589117665	"lpl01100"	"Metabolic pathways"
"lp_1681"	7.23352521200756e-20	1.2445080778139e-18	3.34613589117665	"lpl01130"	"Biosynthesis of antibiotics"
"lp_1681"	7.23352521200756e-20	1.2445080778139e-18	3.34613589117665	"lpl01212"	"Fatty acid metabolism"
"lp_1682"	1.21795444986452e-20	2.21769206079498e-19	3.26480430486569	"lpl00770"	"Pantothenate and CoA biosynthesis"
"lp_1685"	3.40164318830153e-17	4.92224527578731e-16	1.61301727463996	NA	NA
"lp_1686"	1.35591396772665e-11	1.32855247510437e-10	1.35536564362365	NA	NA
"lp_1688"	0.0143519049210381	0.0378730824305172	0.749302720745003	NA	NA
"lp_1696"	0.00873166159160743	0.0245227256782291	0.436087556527104	NA	NA
"lp_1697"	3.46898566343594e-08	2.52657789153584e-07	0.934269061549928	NA	NA
"lp_1698"	0.00330780524319587	0.0105975871794472	-0.578614644462766	NA	NA
"lp_1700"	2.45144161426919e-09	1.94778179170116e-08	1.01500963168857	NA	NA
"lp_1701"	1.36180683233031e-09	1.11443742645758e-08	1.01906000762385	NA	NA
"lp_1702"	0.0117882353078516	0.0320952063386807	0.51885134701955	NA	NA
"lp_1703"	5.26380043333911e-06	2.97193900435296e-05	0.729287539528549	NA	NA
"lp_1704"	5.83883246836518e-15	7.50461702551642e-14	1.56739301024999	NA	NA
"lp_1705"	1.53478982242939e-20	2.74878341148215e-19	1.51633114159469	NA	NA
"lp_1706"	2.55094383381819e-20	4.49500990071995e-19	1.54830272837249	NA	NA
"lp_1708"	0.000450714946414634	0.00184077038862799	0.548313392466135	NA	NA
"lp_1709"	0.00667493216849722	0.0195243999841585	0.490511192960404	NA	NA
"lp_1711"	0.000542837241259537	0.00216441491268629	0.607252516485111	NA	NA
"lp_1715"	3.71794604215867e-05	0.00018675200234751	-0.787416118123903	"lpl00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"
"lp_1715"	3.71794604215867e-05	0.00018675200234751	-0.787416118123903	"lpl01100"	"Metabolic pathways"
"lp_1715"	3.71794604215867e-05	0.00018675200234751	-0.787416118123903	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_1716"	0.000270830980073856	0.00119790625801898	-0.706721671163823	NA	NA
"lp_1731"	0.00670364360344458	0.019556023062118	0.616705579243789	"lpl00010"	"Glycolysis / Gluconeogenesis"
"lp_1731"	0.00670364360344458	0.019556023062118	0.616705579243789	"lpl00052"	"Galactose metabolism"
"lp_1731"	0.00670364360344458	0.019556023062118	0.616705579243789	"lpl01100"	"Metabolic pathways"
"lp_1731"	0.00670364360344458	0.019556023062118	0.616705579243789	"lpl01110"	"Biosynthesis of secondary metabolites"
"lp_1731"	0.00670364360344458	0.019556023062118	0.616705579243789	"lpl01120"	"Microbial metabolism in diverse environments"
"lp_1731"	0.00670364360344458	0.019556023062118	0.616705579243789	"lpl01130"	"Biosynthesis of antibiotics"
